_date_,x,y,z
2000-01-01,0.028972390731009076,-1.222036874627228,-0.49995454577834312
2000-04-01,-0.98973225792325264,-2.29327367941,-0.52124060662858632
2000-07-01,-1.0367430551762292,-4.1447204412726152,-0.2471017780215168
2000-10-01,-0.20678496037746552,-4.239335248447204,-0.25802026179031324
2001-01-01,-0.93942428386964784,-4.135507721266416,-0.26412668004997992
2001-04-01,1.9670279817058688,-4.8707196758719312,-0.5983373288397844
2001-07-01,3.7756763937780592,-5.4563588769178592,0.5135710976010188
2001-10-01,4.2353271648599616,-4.9524426499463752,2.2373697973138356
2002-01-01,3.1399008055322884,-4.2803760542338056,0.17264731884846008
2002-04-01,4.1149591902326016,-3.9466014269512992,-0.9203952733210952
2002-07-01,4.7989759710632888,-2.7324909815186152,-0.096075459729747952
2002-10-01,3.0537894219939808,-4.0004312733666664,-0.91343120322146752
2003-01-01,2.6314264326799132,-3.6253357372046752,-1.2227677320927424
2003-04-01,2.6573191940258464,-4.1261556340675088,-0.70366366975063952
2003-07-01,2.0993591634183712,-5.32738956307856,-0.726024069563904
2003-10-01,4.1128163343679824,-4.7458320317477032,-0.7239407926869048
2004-01-01,5.4375383985018344,-6.1433683385893272,-0.021241136809624696
2004-04-01,5.4992755379424904,-5.6785625566272688,-2.02178384763523
2004-07-01,5.0229042467585304,-3.9642670008919472,-2.3087945538475568
2004-10-01,5.053986616000812,-5.1708389154810544,-1.4317286499249704
2005-01-01,5.50583496606884,-6.6893392396654112,0.048773287685693664
2005-04-01,3.3417004342513056,-6.7603591019713008,-0.68673941511834632
2005-07-01,3.8509575559936016,-6.48641360879294,-0.72708637840293872
2005-10-01,5.4499374134755648,-6.5380130469928144,0.36040638699835768
2006-01-01,6.3405630227715536,-6.341111717274744,-1.4513390800675104
2006-04-01,3.5224695769681492,-6.1824999866185896,-1.6796340076464368
2006-07-01,4.765390687628052,-8.1283677437312272,0.32270771746882688
2006-10-01,4.4381310839837152,-9.561143268525448,-0.36960920771778224
2007-01-01,4.951576786610628,-8.5051033701422448,-0.032571885019558488
2007-04-01,5.7058776818412544,-8.135447138443576,-1.374710584474592
2007-07-01,3.8943082554451024,-9.2538446728607184,0.5223612540018592
2007-10-01,4.6360878243910368,-10.487701558177588,0.3641115969081092
2008-01-01,5.7870730788877384,-10.367326796351226,-0.45202160233029656
2008-04-01,8.244925547699808,-9.4245252653029744,0.46293425106265352
2008-07-01,9.7256238347264208,-11.230802348481148,1.503878617160336
2008-10-01,11.137171472330028,-11.821554549106702,0.74847879922993296
2009-01-01,10.30167097540576,-10.683500236906004,1.6875401560469348
2009-04-01,8.9200900103990464,-12.349308234238954,2.2116182643219748
2009-07-01,9.9331907119993744,-10.99092399957221,2.1628417071553924
2009-10-01,10.815061445288106,-10.323473257477254,3.047093806722314
2010-01-01,9.820088424996648,-9.6080862794168192,2.2365657504939172
2010-04-01,10.167298500051552,-9.0629592093214544,3.0471940396627428
2010-07-01,10.283742491549566,-9.0210706124348928,2.6830046434230592
2010-10-01,9.7225355658227072,-9.8053872737859376,4.795328656233796
2011-01-01,10.731040777485874,-9.8403457196992416,4.6100300510174504
2011-04-01,10.41017016302714,-10.975890150084458,6.1483083022038064
