_date_,x,y,z
2000-01-01,-1.8795665677747632,1.4958544177263478,-0.86476970724758592
2000-04-01,-2.1587456004344524,0.58529215837558632,0.74438544776094336
2000-07-01,-2.1454394956081744,-0.55672537663636824,0.0971914645111408
2000-10-01,-0.80904959605191392,-1.6764362477266784,0.66836949968574296
2001-01-01,-0.575430321163808,-3.5278176396295992,0.4003642926019496
2001-04-01,-0.60584691785220224,-3.1016372967671408,0.51423599734388544
2001-07-01,-2.0810130498686272,-2.8150145498717936,0.63822623633594592
2001-10-01,-1.3299137193039614,-3.4425173914850776,1.13305159238136
2002-01-01,-1.3466540837791494,-3.7483825259900224,0.90177011103195888
2002-04-01,-3.2958801785083704,-3.5808249216140392,-0.62518465058426928
2002-07-01,-3.4733442268162336,-2.3749481556227508,-0.95545984384296464
2002-10-01,-5.8035195962928352,-1.6563464186154616,-1.9215633637917732
2003-01-01,-4.8424211257576192,-2.3677891641821364,-1.7750454133828036
2003-04-01,-4.8680658559807744,-1.5295688658563886,-0.85939726183709568
2003-07-01,-4.4901723115487624,-3.5550712934389344,-1.065004560446332
2003-10-01,-3.88621551935744,-4.7454752722276016,-0.66476636840546368
2004-01-01,-4.7707982111037384,-5.3052479108579952,-0.5515031166087352
2004-04-01,-6.3516911205065832,-4.4996677407345896,1.6499558307148948
2004-07-01,-5.8393245655289968,-2.9691540588053816,-0.097346962667990368
2004-10-01,-4.7579692220104712,-3.8623981489319968,-0.25287104051235364
2005-01-01,-4.0791047635012992,-2.135489576743054,-1.7366573622146704
2005-04-01,-3.0419074143153572,-2.137567061731314,-2.297428858514274
2005-07-01,-4.5084206540162672,-2.6496121801405236,-1.0902907340221098
2005-10-01,-3.3844912447522216,-3.1362153055535548,-1.2175884627107664
2006-01-01,-4.082196382276004,-1.9425879023028172,-1.072869953357851
2006-04-01,-4.4283233973407992,-1.7082203647298292,-2.769504431147988
2006-07-01,-3.3214733686893968,-1.4478948647158126,-1.4003372820148258
2006-10-01,-3.46120392652022,-0.93059476430935728,-1.2781755016683606
2007-01-01,-3.5468842360699768,-0.084919495081341216,-1.9533606311469708
2007-04-01,-2.9273446008796692,-0.15553523574818224,-2.4989637502854036
2007-07-01,-2.8743946781877688,-0.97192867938332144,-3.6074023500613224
2007-10-01,-4.3241910610045704,-0.87213733730222624,-2.4901318704157608
2008-01-01,-5.704010003469272,-0.81042403946818832,-2.208766307277034
2008-04-01,-4.3590359349833688,-1.1971858095821198,-2.4536919677085344
2008-07-01,-3.9789140167792392,-0.34676364432565256,-1.8711066563736168
2008-10-01,-4.3571859715662088,0.26357011997781044,-2.9859970234908408
2009-01-01,-4.6434194388872816,-0.757951329037648,-1.0842002341313502
2009-04-01,-5.7160339099645352,-1.3271221944895938,1.0058243758191072
2009-07-01,-5.2929557859986408,-1.4874682152096918,0.15475638182530294
2009-10-01,-5.1829159802310576,-1.1367378228370704,0.93681888866560064
2010-01-01,-5.45854355368818,-1.82423007164582,2.3851654386577284
2010-04-01,-5.6321908648670392,-1.0136175766231736,2.9182022786493284
2010-07-01,-6.4390629130364256,-0.6164942621030456,2.9010578635754456
2010-10-01,-7.0415749435084992,0.84186887850363408,3.7374901496406784
2011-01-01,-8.7532476675133536,1.5262466969588418,4.553526680255788
2011-04-01,-9.8418664634868768,1.115636652345573,4.4012757693714632
2011-07-01,-6.8078404107329824,0.30432820480520184,3.4169587882386844
2011-10-01,-7.6141570664210112,0.69528919147484336,4.3573197066668768
2012-01-01,-7.7985415471001776,0.38586487305978288,4.4798835944955792
2012-04-01,-6.9551274065627856,0.75590672986489632,3.2183971913863704
2012-07-01,-7.1795676517723856,0.36024488727980192,3.8614708951817008
2012-10-01,-9.20686551250568,0.34929086103732992,3.1583178298966332
2013-01-01,-10.637701665216728,0.37819945490663928,1.2653273455781982
2013-04-01,-10.131779335000874,1.058614642455535,1.5443324666493868
2013-07-01,-9.9570335883714432,2.8715566684534156,2.2360026643557732
2013-10-01,-10.19510564879026,2.6832698211945704,2.1723871317465712
2014-01-01,-11.913477902315416,4.8525899766751752,0.74618901986094
2014-04-01,-11.877679755698626,3.1469279926905592,1.3973809081568848
2014-07-01,-11.452212726193884,2.8335890120940964,1.0319573540511262
2014-10-01,-12.389289778278916,1.9983034683848828,0.82398483293688976
2015-01-01,-13.704864164982172,2.820884980593168,1.9973172529244724
2015-04-01,-14.774694280577818,3.5702342695476344,1.3135632919680918
2015-07-01,-13.815280464828194,3.8818857527766888,3.184757494358368
2015-10-01,-13.545542818692444,3.230161635156512,3.6971263709364424
2016-01-01,-13.342044268451926,2.4669694315970712,2.9314372685709948
2016-04-01,-14.63097532941162,2.007016213022,4.7889554381499408
2016-07-01,-14.312527847716484,1.8484212132489852,3.9255922219859616
2016-10-01,-16.144880724526612,3.9357541551293912,4.0195369921379752
2017-01-01,-16.513447535947246,3.0073877974087528,4.0070864355978184
2017-04-01,-16.253730040748532,4.5288727204029184,3.4499047453944068
2017-07-01,-17.654939680982928,3.238689400045764,4.0997149191923672
