_date_,x,y,z
2000-01-01,0.4406091873253248,-0.64686924125203328,-0.44522561658050384
2000-04-01,1.0782410667831948,-0.29377758331347932,0.68942796373546464
2000-07-01,0.32648079885441796,-0.1288642159935196,-0.181716018015315
2000-10-01,-1.1452576152339752,0.73116942343181328,0.30272828023422132
2001-01-01,-0.099045800770294784,1.0506936441013032,-0.16547086444005648
2001-04-01,-1.681089432147184,0.66287612291684048,-0.87040335044433936
2001-07-01,-0.57660164857371912,0.21585071149909056,-0.0080336377647087792
2001-10-01,-0.059929781823333752,0.47607587027184048,0.85266350998570768
2002-01-01,-1.2490102611437186,0.4749108591939964,-1.9700718380007544
2002-04-01,0.073812247572738736,-0.66773490551050528,-3.1679266552190156
2002-07-01,-1.3415969589010684,-0.90311339111239408,-4.647182939950316
2002-10-01,-2.4881925584009576,-2.4113241156077404,-3.3193689880122684
2003-01-01,-3.9017812125728144,-2.2104770186292664,-3.0034868804595524
2003-04-01,-3.6042204465873448,-3.3939884173459288,-5.3543510520590568
2003-07-01,-4.0415836803807624,-3.6521600680982928,-5.7830685517010504
2003-10-01,-2.8975145662393852,-4.3048338284698856,-5.0728521431878464
2004-01-01,-4.1963456651985632,-4.2611272208182104,-5.2943365492861216
2004-04-01,-2.9849034314034036,-2.6369410910910684,-5.0950009988762704
2004-07-01,-1.934418163942264,-3.053241893345122,-5.3249770005245376
2004-10-01,-1.8746218132623368,-4.1398274692348152,-4.6935270053218104
2005-01-01,0.52543310278878728,-4.064403284253812,-4.2860327290972896
2005-04-01,1.572857052901097,-5.0178654965596688,-3.5303380477533704
2005-07-01,0.8044543696675512,-5.4493175743013952,-3.9613609359057928
2005-10-01,1.7745162479356042,-6.6169971292916176,-3.5788592594288712
2006-01-01,1.2041469129925704,-5.9798795748845224,-5.0099566616297176
2006-04-01,2.1984506099141152,-7.6526884820760368,-5.9122968932615976
2006-07-01,1.8486701669613052,-8.5839344310399744,-6.8346811882436104
2006-10-01,1.4493264983979298,-8.387602789078672,-7.4243692882601712
2007-01-01,2.024843263119008,-8.2933722656408784,-6.82915808945432
2007-04-01,2.0585059893069896,-8.5872391474941488,-6.2524569443197616
2007-07-01,1.9132451112853012,-6.5573597107467096,-7.0562307482321952
2007-10-01,3.0279278504547396,-6.9746818667073496,-5.3790204385912816
2008-01-01,1.6061141318209096,-8.6659773857487744,-6.3523552931748456
2008-04-01,1.5794822242281754,-9.0656740061374832,-6.0498892282788512
2008-07-01,2.5230446625425644,-8.4930855781719376,-6.15377286569246
2008-10-01,2.2050299283763424,-7.0344247133207392,-6.0846158533326616
2009-01-01,3.4232860940327556,-6.1716558348783488,-7.7769225123251584
2009-04-01,2.8796526733111564,-4.4790897695338752,-7.532866862616664
2009-07-01,3.4256208817056352,-3.3751529999410464,-7.2006956103486592
2009-10-01,4.1202827288886608,-4.8943646012578912,-7.9534233829018624
2010-01-01,3.7040511567059832,-4.4202843256487904,-8.555440928215008
2010-04-01,6.0993459737463168,-6.4528851228318992,-9.1792266821100656
2010-07-01,5.9892988134729216,-6.0038822494592552,-8.3025114927298144
2010-10-01,5.7958322259692448,-6.8187193049791056,-9.2185169454827248
2011-01-01,6.9580920032215744,-7.7003601114670192,-8.9096267551634672
2011-04-01,8.5473478621383728,-7.0457212183109992,-9.1594467438135184
2011-07-01,8.8798416833147488,-8.579441843548896,-10.550134497641672
2011-10-01,10.00097889158019,-9.102791097732008,-10.178690772749056
2012-01-01,9.4189106904391312,-8.5165579189696448,-8.5101938710979792
2012-04-01,9.2136423587346176,-8.50852865953768,-9.1061688724982784
2012-07-01,9.8431853325781376,-8.5882695376596912,-9.1817240728786784
