"x","y"
0.771946550901288,-0.458111356703982
0.914883706547267,-1.47597037460864
2.5419209857045,-1.79911193614268
3.77565446117646,-1.56687792628272
5.01416376081169,-1.83360314548217
4.62488685198416,-1.54413535781803
4.06350657505004,-2.7252678428778
4.02763078809164,-2.60583279221611
3.26368702483032,-2.96272264141035
2.19446314225519,-3.7829123142065
2.06706433970915,-1.67113950088611
2.14288980929103,-0.725686702486561
2.77165167160029,0.516625613649581
2.95584991582524,-0.411651857643362
3.79568431037247,-0.34042757128827
1.83699887352218,-0.753596576592338
0.41971063341508,-0.628580949824307
-0.297484966440138,-0.095083268721895
-0.65366231233739,-0.20647788010497
1.470909757253,-0.955868901708661
1.99395627199225,-0.679619189493625
1.50129121913618,-1.17157023209244
1.37103490013654,-1.68983567570663
2.84622091697422,-2.42550168674442
3.44248068702807,-2.1901370527931
3.8770146393445,-1.04122336203958
5.19126544275357,-1.27169183916218
4.06559489498279,-2.17350792470172
3.85536032612724,-3.35930751785104
5.06436422946921,-2.13397863684312
5.95281222570243,-1.10607937855898
6.74455640133501,-0.210250148399503
7.17056271757495,1.57866096030654
6.8518206441341,1.763457940968
6.15960975321927,1.13656721629497
4.26018650493295,0.826030974498555
5.66661820633982,0.827316314743931
5.35681233397344,-0.0221145672682149
6.09738802795794,0.493650131401394
4.80374252021026,-0.0134688530519033
5.09278164393748,-1.2310866695168
4.20046542834265,-1.05051298428775
1.97263395687854,-2.05505368197707
2.9444027020985,-2.14842147913116
1.89852255678799,-2.35651060595983
2.05943085900716,-2.11448249990676
2.84605989780143,-1.21900043431999
2.70668663116349,-2.77288459021081
2.54906097979108,-2.2339637963297
2.4515340958843,-2.8743159087983
3.730617273632,-1.54325991743065
3.15186008304431,1.43627207213401
3.8422348156378,3.56327729796566
2.12726241446225,3.01505141312145
3.87283553993855,3.5514501781908
3.32120462515425,3.39563486397861
3.47073169585642,2.56074181019882
2.52697509473387,1.20497824691903
3.88713966157284,1.79977221496293
4.05922385649496,2.31481399967989
3.20170426974068,0.227616047477642
4.09287743611135,0.387745610764502
4.03056622859357,0.9690441773777
4.68518634647704,0.269250147391521
2.59540533312071,1.8622443154746
2.60258366359755,2.86474953466198
2.34840241048894,2.52663775019211
1.75083398341987,2.3194042148555
2.9319487074983,1.57770718559734
1.27879976900183,2.8358314638921
1.02506404366799,3.62587216433737
1.1334782792854,3.32347960420672
1.08421876429237,3.36194189766821
0.763572604865485,3.77700655824557
0.558294848207157,4.17505660253247
-0.993474241995689,4.29719401735736
-0.925856395347525,4.48019261004048
-0.877808486505277,3.98155355336034
-1.3037550973321,2.73896715329655
-1.95961794180148,2.04870316109462
-3.06619517467605,1.45350231320489
-3.89856222077995,2.20538681434953
-4.68370447528911,1.27319350966676
-4.24914090818367,2.19129340630186
-5.05656967729002,1.34783326214722
-4.80567557018076,0.115041828792932
-4.0142562603747,-0.289717558187804
-3.98044344346059,0.14469957508314
-5.31419905570746,0.0262707729897733
-3.72733636169145,0.996581123011178
-4.77726654565281,0.946780206448122
-3.05033804179389,1.63343147539656
-1.81425103233947,1.3067214526917
-3.03213244632799,0.295215068099028
-4.02312272100173,2.06318081544951
-4.09019263450808,0.282454344141018
-3.59841768911966,0.0372697882998334
-0.662202037851057,-0.17037630685419
0.319547169727468,-0.811739813947672
0.302988167188578,-0.418355726801039
