_date_,x,y,z
2000-01-01,0.91759125243366656,-0.48423789948202656,1.0419830468354114
2000-04-01,2.0326618651427072,-0.23776191908622736,1.0221827420243698
2000-07-01,2.0476095082249724,1.3050672108797458,1.2750296280176028
2000-10-01,2.3015786266016884,0.68464661357741576,1.0384221771107624
2001-01-01,3.5104676143694328,1.5374397941259366,0.5155900804984412
2001-04-01,1.4411687678330782,2.75705486675968,1.0250359406320366
2001-07-01,1.144804539395202,2.3099662360661428,1.3944983603456014
2001-10-01,-0.33457989376270448,3.9344989368520552,3.5259617072319832
2002-01-01,0.0067833739520983816,3.9885480672691456,3.08407442445294
2002-04-01,-1.1677838123354874,2.9498277119318148,2.2144873164060796
2002-07-01,-0.36956241830374768,2.0773645178939836,2.3945676733338792
2002-10-01,1.3149402771646366,1.8296720879314324,1.8918245160480948
2003-01-01,1.580572318762158,0.78054214248394432,3.1337062991724572
2003-04-01,2.180961171418892,1.649070282445928,1.2783768661693994
2003-07-01,1.00023697239787,2.0231091520986456,2.4964248244710488
2003-10-01,1.1629456331379382,1.8498293281825772,0.44712149003872168
2004-01-01,0.042404193707222816,0.95859826846011024,1.8379547686224428
2004-04-01,0.18009340494375572,0.8211553919377896,1.57164809691996
2004-07-01,-0.18597270766654368,2.9517061150642904,-0.16132270605258414
2004-10-01,0.023761743755651016,3.201204511053038,-0.71227654897984296
2005-01-01,0.22632940106217932,5.5078020999511304,-2.816616241052682
2005-04-01,-0.098544436910488416,4.5642057601681016,-2.1561167384466492
2005-07-01,-0.2600526389581454,6.0690877357633768,-2.6549005471044696
2005-10-01,-1.1798567377500794,7.043413444274396,-1.4860121211235416
2006-01-01,0.68880964897933936,5.1808804308659296,-1.5615287015373604
2006-04-01,-0.0069306868468232976,5.972891747049324,-3.895096517336668
2006-07-01,-0.1560150611695738,6.7417895875977216,-3.1204786045247932
2006-10-01,0.40248922657809792,5.2121918063630256,-2.4684817784164384
2007-01-01,1.3392806224512304,3.4423066152919352,-2.0530880094874308
2007-04-01,0.75993519063656768,3.6404202819304792,-1.4046893433457912
2007-07-01,0.5158652204878896,4.4113339961429936,-0.96868548581703776
2007-10-01,0.58418797906369072,4.6888754640922696,-0.15282670750019566
2008-01-01,-0.17428615178074714,4.4703458489971408,0.027406937799277136
2008-04-01,-0.064719235455772656,6.0818807243878904,-1.1800566618926606
2008-07-01,-0.62513671598642784,3.9628269465967768,-1.4553966263718046
2008-10-01,-1.3446994264319408,4.56768395817614,0.61808733964089544
2009-01-01,1.1214452105045276,4.633696037221876,1.7690726980490002
