"x","y"
-0.262855464536557,1.8994682003332
-1.08918049128672,2.25291462451334
-0.614441768091642,4.59733881568622
-0.884787289298684,5.97294026327037
-0.0127768057264386,4.566234063662
1.02605647903495,3.96036617683736
0.689630301368132,3.79822827505005
-0.253389726495385,1.19299398896396
-0.34618981418199,2.67629647592556
-1.67420711629733,2.94055902973615
-1.26961394304417,2.69065947463889
0.0840088135810587,3.15778610967864
0.125959861509722,3.20790782407794
1.02869964918915,3.09122852578971
1.41039432632603,3.38155373610977
0.201815296012131,3.38678898058528
-1.47325501012555,2.86191792689066
-2.46642937454853,3.42878804054444
-3.03876852289299,3.67251644447703
-3.20506244147599,2.47021046473592
-4.44034227438567,1.11606888816837
-2.94028809440231,1.39554117990732
-2.72859713205621,-0.0447601282169292
-1.15455221460813,-1.38706985174232
-1.61288073190102,-1.47007014511052
-1.15461048482115,-0.488346874038166
-0.401032849851656,-0.327013598926174
-0.69815887754852,0.764371669653973
0.246798672574474,1.18137152444149
0.0595428166114502,1.74451887960461
-0.875185175867799,0.729550086108029
0.998478078267525,1.23346322451885
1.70061352147993,0.173493411667439
3.47712261384236,-1.63687685649863
4.77817367491123,-1.09090153338427
4.2254365517621,-1.98962250804603
5.5288217291763,-2.68956164058469
3.54466368219157,-4.26501484808692
4.09473531322339,-6.14201948260248
4.38811370292053,-5.68672602280038
5.04306786703262,-6.7926575382551
5.20374669934288,-5.89561815919709
5.99520975558863,-6.1460416134742
5.78990126874563,-4.36801412833732
3.79490237667674,-1.43264505681378
4.23316608108179,-2.9474452020322
4.87441378067141,-2.66680606755922
4.3670280753566,-2.08275475915134
4.58664964509469,-2.54561363330759
4.51692548279333,-1.72600652081454
5.68544479809024,-3.5640733286642
4.72374871820363,-2.78482871640991
5.90237928427478,-4.393662929353
5.1786994394695,-4.71306847032213
5.34461662839173,-4.77054686746881
5.06422129403256,-3.28326110512021
4.0973350413447,-3.7714297605341
5.31091646349856,-4.67695812722411
5.37179227411329,-4.58700218122866
3.82544530700427,-7.02271449774702
3.19220358334438,-8.12123163045432
3.97250273068803,-8.74298505954717
3.65271889778284,-9.11031660867882
2.09365419097812,-10.2861429679922
2.16700141547067,-8.70754153981019
0.933143987894023,-8.41974655357438
0.766908087091386,-8.3134172406217
2.51882236312044,-8.67530396632816
2.8303221942646,-8.88854405918031
4.69623985027996,-7.25967237902239
4.86384798875264,-6.47327997861302
3.86820316607657,-4.94510165959288
5.0246242286381,-5.33109206040417
4.61375401863979,-3.04279356491123
3.76906551521978,-3.43927553540828
2.92002189406678,-5.45898658149003
2.22434194502972,-5.6775430571301
1.76245003353346,-4.56043219991633
2.25661910562321,-4.55766794412271
-0.0105793759665799,-1.65390223884241
0.883515305949065,-1.28546324352939
1.68230759903525,-1.9212130492477
2.35426914260248,-2.52499038852273
2.02025382153168,-2.10531560651446
2.32995902387461,-2.7790425503809
3.06428590138724,-3.70039775584413
3.04504608277645,-3.87900548835152
1.19303167724056,-1.90587961485138
0.948419482507277,-3.32582424248224
0.858243306725584,-1.78709264819522
1.65930667829029,-2.08885022063086
2.3412488076134,-2.39365557985931
1.34458650539426,-4.03756018609785
0.739906904214304,-3.12650485285161
0.389100986847825,-3.67319006016344
0.926101071049683,-5.5796693502136
1.67108465939296,-5.26006556838186
3.59989519753639,-4.91052601476459
3.14860095997736,-4.49095632907332
0.371455907612883,-4.01132007003812
