_date_,x
2000-01-01,0.99236847245323888
2000-02-01,0.32122502448451384
2000-03-01,0.64245743463014392
2000-04-01,0.783739563910896
2000-05-01,0.49729261208916544
2000-06-01,0.27712293399415368
2000-07-01,0.56207276817657384
2000-08-01,0.2502468973373846
2000-09-01,0.47104552650193728
2000-10-01,0.2211377700728596
2000-11-01,0.71754104634440408
2000-12-01,0.60430031923475584
2001-01-01,0.41413428066851976
2001-02-01,0.49111771726843112
2001-03-01,0.9712043029608952
2001-04-01,0.90595231567149408
2001-05-01,0.34672215310612376
2001-06-01,0.65216118154426296
2001-07-01,0.41340582360661984
2001-08-01,0.37062456116086896
2001-09-01,0.84556462743896048
2001-10-01,0.24151408296567412
2001-11-01,0.9181300032310176
2001-12-01,0.32149815099669832
2002-01-01,0.11964254560504184
2002-02-01,0.16340486699598156
2002-03-01,0.52093416676139048
2002-04-01,0.60394581944812064
2002-05-01,0.70986006703574864
2002-06-01,0.68395624190100544
2002-07-01,0.075297751198410096
2002-08-01,0.55829086529789664
2002-09-01,0.45480433993184376
2002-10-01,0.88266330571383008
2002-11-01,0.36714116409669264
2002-12-01,0.76895978761625952
2003-01-01,0.25318239921099804
2003-02-01,0.69784591460018208
2003-03-01,0.6424280820511308
2003-04-01,0.36809062425179536
2003-05-01,0.92244884071466848
2003-06-01,0.98176539935767312
2003-07-01,0.48067254668359728
2003-08-01,0.6749900469922796
2003-09-01,0.6869333767918928
2003-10-01,0.87724377110618928
2003-11-01,0.3885176411132296
2003-12-01,0.18304583362866756
2004-01-01,0.45862400284874248
2004-02-01,0.50626806224810352
2004-03-01,0.4933018572653276
2004-04-01,0.51652377855847288
2004-05-01,0.2089681843002822
2004-06-01,0.82369705490041296
2004-07-01,0.98675151064149408
2004-08-01,0.6855826867930448
2004-09-01,0.58100095922801872
2004-10-01,0.81527736625416064
2004-11-01,0.60564981524495232
2004-12-01,0.87382921210683008
2005-01-01,0.10519773725137016
2005-02-01,0.257762667831833
2005-03-01,0.44714192653800808
2005-04-01,0.68782369282292152
2005-05-01,0.43006531339672712
2005-06-01,0.65981908910710496
2005-07-01,0.54996053898586264
2005-08-01,0.72730489843107568
2005-09-01,0.759466814426796
2005-10-01,0.99035726209172608
2005-11-01,0.53683658774494792
2005-12-01,0.41638191299187552
2006-01-01,0.7596245093355296
2006-02-01,0.9557884233190552
2006-03-01,0.94613797712882208
2006-04-01,0.21856690097140352
2006-05-01,0.12502843450644608
2006-06-01,0.026227221644248068
2006-07-01,0.71561360262279352
2006-08-01,0.02911070815434158
2006-09-01,0.7889241906786928
2006-10-01,0.57905637037465784
2006-11-01,0.70720004517871256
2006-12-01,0.78751308565251584
2007-01-01,0.93892423078432176
2007-02-01,0.82408090901500384
2007-03-01,0.18142662260400888
2007-04-01,0.7475242909058312
2007-05-01,0.06108749192510188
2007-06-01,0.48391061966815
2007-07-01,0.5033686928822536
2007-08-01,0.10043469460441302
2007-09-01,0.64592416271637184
2007-10-01,0.34674845743122472
2007-11-01,0.096828696439072544
2007-12-01,0.74972056570105856
2008-01-01,0.71668552680447632
2008-02-01,0.19786320747914708
2008-03-01,0.22632431794005248
2008-04-01,0.036347526036619728
2008-05-01,0.32312325589140368
2008-06-01,0.015805002394916112
2008-07-01,0.81335063082318192
2008-08-01,0.99323391753682784
2008-09-01,0.59476451202552072
2008-10-01,0.6955930170493436
2008-11-01,0.38363358872332264
2008-12-01,0.39516184741813776
2009-01-01,0.04814063137538516
2009-02-01,0.42865658547792144
2009-03-01,0.012995481683514276
2009-04-01,0.70297162616128152
2009-05-01,0.97124499562259104
2009-06-01,0.96476160078193616
2009-07-01,0.07777669955486544
2009-08-01,0.16363669509436152
2009-09-01,0.24261761011762628
2009-10-01,0.84257397217049632
2009-11-01,0.92584331483648368
2009-12-01,0.99774844141600208
2010-01-01,0.046243419729185888
2010-02-01,0.92534231526187568
2010-03-01,0.45178923550326912
2010-04-01,0.98501120773142896
2010-05-01,0.35595464986143188
2010-06-01,0.053123788287739336
2010-07-01,0.83105629043727472
2010-08-01,0.413075660148404
2010-09-01,0.79685280412092736
2010-10-01,0.045622254192681624
2010-11-01,0.27852273203376864
2010-12-01,0.13026093004341522
2011-01-01,0.7399212403374384
2011-02-01,0.71069533194050536
2011-03-01,0.12604293957418134
2011-04-01,0.43177639186360016
2011-05-01,0.39413929482715072
2011-06-01,0.24427234284058952
2011-07-01,0.11402703477074506
2011-08-01,0.15509498011038158
2011-09-01,0.63700733317766952
2011-10-01,0.057744133844801256
2011-11-01,0.42341489898122368
2011-12-01,0.40483916675086064
2012-01-01,0.15823515082780926
2012-02-01,0.067729760198459888
2012-03-01,0.51545808454259376
2012-04-01,0.47247982659584944
2012-05-01,0.39257220897304392
2012-06-01,0.6537298781733676
2012-07-01,0.16185151733294178
2012-08-01,0.075342800977318496
2012-09-01,0.12610843026899454
2012-10-01,0.014583925780589536
2012-11-01,0.32923735604618008
2012-12-01,0.6910709721652524
2013-01-01,0.57885802259918016
2013-02-01,0.30462636946630404
2013-03-01,0.31397390684855476
2013-04-01,0.2668426352529658
2013-05-01,0.03333961735198332
2013-06-01,0.60045421183949488
2013-07-01,0.59385791892654248
2013-08-01,0.66435115575995928
2013-09-01,0.40063012436818624
2013-10-01,0.34284513270331572
2013-11-01,0.66336831495347104
2013-12-01,0.8370147519290696
2014-01-01,0.1020387275553094
2014-02-01,0.20079045844728616
2014-03-01,0.89517031410191568
2014-04-01,0.89089723724106624
2014-05-01,0.53384933355339272
2014-06-01,0.090614117159242496
2014-07-01,0.68880795108629208
2014-08-01,0.27491198379328052
2014-09-01,0.19750245106506072
2014-10-01,0.071170784817620848
2014-11-01,0.98672505934165392
2014-12-01,0.47169395355318744
2015-01-01,0.91910342705166208
2015-02-01,0.45838333623838048
2015-03-01,0.97810792855575968
2015-04-01,0.092306418105436048
2015-05-01,0.56245168434534464
2015-06-01,0.21376172151556692
2015-07-01,0.13940644603093034
2015-08-01,0.21090868666389516
2015-09-01,0.71762451821218568
2015-10-01,0.59427148941371864
2015-11-01,0.23586030851999284
2015-12-01,0.66412597116839248
2016-01-01,0.72813518690813344
2016-02-01,0.93259279534749616
2016-03-01,0.38228786119475
2016-04-01,0.81851617529593296
2016-05-01,0.32128812756907488
2016-06-01,0.54241485661092256
2016-07-01,0.70338728888793288
2016-08-01,0.73437713670335552
2016-09-01,0.34858100730700836
2016-10-01,0.56480653858741216
2016-11-01,0.39864553536116728
2016-12-01,0.10610106412971886
2017-01-01,0.97383097759897136
2017-02-01,0.77466219888745632
2017-03-01,0.7217615622925768
2017-04-01,0.52262720082842936
2017-05-01,0.6600401108599656
2017-06-01,0.64334555688020536
2017-07-01,0.9477982999502792
2017-08-01,0.56570336674733344
2017-09-01,0.76918999113876784
2017-10-01,0.80278429767623952
2017-11-01,0.25235685820632116
2017-12-01,0.26802053413002368
2018-01-01,0.95419835785035504
2018-02-01,0.75109245115691328
2018-03-01,0.045006357303116088
2018-04-01,0.1297183721414732
2018-05-01,0.81846933676724192
2018-06-01,0.66606461917597712
2018-07-01,0.017433380961263234
2018-08-01,0.7521135818946992
2018-09-01,0.1733091694341744
2018-10-01,0.52386921182413192
2018-11-01,0.24688977467982332
2018-12-01,0.41549062023073848
2019-01-01,0.96515407594901472
2019-02-01,0.67494476548665896
2019-03-01,0.34782313290623112
2019-04-01,0.26278351328764572
2019-05-01,0.69619772816526336
2019-06-01,0.95306408093255344
2019-07-01,0.73083563793486688
2019-08-01,0.6265592914984184
2019-09-01,0.36479534414779024
2019-10-01,0.53064477294082832
2019-11-01,0.44880444708184616
2019-12-01,0.4417274303266636
2020-01-01,0.74054699806190944
2020-02-01,0.25946700157936476
2020-03-01,0.85014057356931952
2020-04-01,0.63982220206463448
2020-05-01,0.32903082782070192
2020-06-01,0.4182827041124564
2020-07-01,0.055625157648808928
2020-08-01,0.2839714444389152
2020-09-01,0.58876488996735144
2020-10-01,0.5491331927492724
2020-11-01,0.57000479431131512
2020-12-01,0.5168121593858996
2021-01-01,0.077305276619270784
2021-02-01,0.37072611866687064
2021-03-01,0.26658496284341692
2021-04-01,0.82542694092000656
2021-05-01,0.30174837126969424
2021-06-01,0.03422921904987386
2021-07-01,0.62120908388164688
2021-08-01,0.73367350645796064
2021-09-01,0.4866014533800456
2021-10-01,0.30841962371945584
2021-11-01,0.73186222404391392
2021-12-01,0.89499835527760656
2022-01-01,0.35010546462822312
2022-02-01,0.9391854870062392
2022-03-01,0.72702590690225488
2022-04-01,0.97429654247592272
2022-05-01,0.18581724060559224
2022-06-01,0.2649689177819976
2022-07-01,0.083302690862963712
2022-08-01,0.1617422586945687
2022-09-01,0.55194178934854608
2022-10-01,0.43546467679073216
2022-11-01,0.80061729523754992
2022-12-01,0.50516352231357088
