_date_,y
2020-01-01,0.76817341773668496
2020-01-02,0.26499747494555568
2020-01-03,0.88278970055338496
2020-01-04,0.64857210791298272
2020-01-05,0.515246096860426
2020-01-06,0.035808744477668684
2020-01-07,0.82896202813440656
2020-01-08,0.37417810785072472
2020-01-09,0.69689159122736232
2020-01-10,0.83484739041363104
2020-01-11,0.27210242160564356
2020-01-12,0.68335621128238168
2020-01-13,0.34913214270406924
2020-01-14,0.31710045928452636
2020-01-15,0.39001996553735416
2020-01-16,0.30126265968872424
2020-01-17,0.9805102120701464
2020-01-18,0.60421840629051824
2020-01-19,0.87051586925863728
2020-01-20,0.62033722520963016
2020-01-21,0.46601883074766072
2020-01-22,0.011731078154711972
2020-01-23,0.15509027397002062
2020-01-24,0.51980270409227728
2020-01-25,0.84485506387008784
2020-01-26,0.62828253057184848
2020-01-27,0.49124361572639528
2020-01-28,0.18044859377051624
2020-01-29,0.30781503348702288
2020-01-30,0.374680704601706
2020-01-31,0.83570429564857168
2020-02-01,0.50308598635699544
2020-02-02,0.91631218889638368
2020-02-03,0.75174288297813584
2020-02-04,0.20556678771419688
2020-02-05,0.069277189333363464
2020-02-06,0.89005254718921808
2020-02-07,0.57644724250209744
2020-02-08,0.20015105404370016
2020-02-09,0.52311201054902232
2020-02-10,0.53844953451722336
2020-02-11,0.84745242209057952
2020-02-12,0.4052805337518384
2020-02-13,0.23165360141056836
2020-02-14,0.76200146023819888
2020-02-15,0.039457688651296728
2020-02-16,0.36661613480077768
2020-02-17,0.12590988230220134
2020-02-18,0.41361157320114032
2020-02-19,0.022878887185980192
2020-02-20,0.59675444245072408
2020-02-21,0.54235430906280176
2020-02-22,0.46308587521570344
2020-02-23,0.38559963694526144
2020-02-24,0.50355821785380208
2020-02-25,0.14327001249717952
2020-02-26,0.24048922146486216
2020-02-27,0.28365746231681176
2020-02-28,0.64812733727351992
2020-02-29,0.53282721640288424
2020-03-01,0.19724926051729352
2020-03-02,0.62553987385415176
2020-03-03,0.2152176506557988
2020-03-04,0.19835187704761292
2020-03-05,0.90475870574673008
2020-03-06,0.27899852151526704
2020-03-07,0.10090744107044892
2020-03-08,0.64412836427000416
2020-03-09,0.77431424231557616
2020-03-10,0.6506573304830432
2020-03-11,0.034315526135577424
2020-03-12,0.415682971030922
2020-03-13,0.1750789103443815
2020-03-14,0.221403969479945
2020-03-15,0.65361767226815992
2020-03-16,0.3858583529279396
2020-03-17,0.70110486500932768
2020-03-18,0.69590951707940144
2020-03-19,0.66254189784982744
2020-03-20,0.44797247884404088
2020-03-21,0.86065563500942192
2020-03-22,0.15706756592880322
2020-03-23,0.80812915303226224
2020-03-24,0.93772053515279824
2020-03-25,0.91736300717540992
2020-03-26,0.52491172549376208
2020-03-27,0.32059278225102572
2020-03-28,0.18977032114992152
2020-03-29,0.77149873368003296
2020-03-30,0.89325121106223216
2020-03-31,0.86035075086834992
2020-04-01,0.28037327023935864
2020-04-02,0.55972024952472288
2020-04-03,0.93302322114085504
2020-04-04,0.5968567904207196
2020-04-05,0.25567710466778748
2020-04-06,0.095959442870134032
2020-04-07,0.50099787777095072
2020-04-08,0.562701272345284
2020-04-09,0.02382895035441468
2020-04-10,0.36219292134637504
2020-04-11,0.37719726850725776
2020-04-12,0.8049905128415608
2020-04-13,0.46519576041810008
2020-04-14,0.3989090668165756
2020-04-15,0.9804439104116504
2020-04-16,0.097618629855741328
2020-04-17,0.36116481526318592
2020-04-18,0.65570157376120376
2020-04-19,0.967011007579576
2020-04-20,0.20287696216512164
2020-04-21,0.3905567507012024
2020-04-22,0.30036410071404252
2020-04-23,0.1833539565368212
2020-04-24,0.59020360977978024
2020-04-25,0.22179183135062976
2020-04-26,0.54207505617939344
2020-04-27,0.055500712195684088
2020-04-28,0.15916130062469702
2020-04-29,0.8001952777270936
2020-04-30,0.39930643526939424
2020-05-01,0.24968056566684792
2020-05-02,0.14411235875824314
2020-05-03,0.16912892733057428
2020-05-04,0.22192423864906184
2020-05-05,0.1013671971778114
2020-05-06,0.68664091119869816
2020-05-07,0.38904553792778688
2020-05-08,0.16444233155535226
2020-05-09,0.35119937169245196
2020-05-10,0.46442722452971456
2020-05-11,0.55452380850675296
2020-05-12,0.7903395091328888
2020-05-13,0.21514027802590352
2020-05-14,0.51885373221829736
2020-05-15,0.19175780758828776
2020-05-16,0.044396842055569376
2020-05-17,0.078154278680244496
2020-05-18,0.45592168375808352
2020-05-19,0.57783762919211792
2020-05-20,0.52542413637474936
2020-05-21,0.37381958757506232
2020-05-22,0.16950797953527052
2020-05-23,0.4937845176045588
2020-05-24,0.57982940592411336
2020-05-25,0.79302625443084112
2020-05-26,0.59372790475486472
2020-05-27,0.46083111996521416
2020-05-28,0.43234452287579808
2020-05-29,0.82695952026248992
2020-05-30,0.40309186558260232
2020-05-31,0.92149931575134624
2020-06-01,0.36888429197487312
2020-06-02,0.5091705287790256
2020-06-03,0.41583387592201656
2020-06-04,0.37873620556987312
2020-06-05,0.69434282226494992
2020-06-06,0.076100474020564192
2020-06-07,0.70678471871389336
2020-06-08,0.73017384977643744
2020-06-09,0.5330474839705104
2020-06-10,0.86688488025766832
2020-06-11,0.57541980517751592
2020-06-12,0.35949844889715132
2020-06-13,0.520089813264162
2020-06-14,0.77970846101266592
2020-06-15,0.19412361965681992
2020-06-16,0.24241107837749308
2020-06-17,0.52841082508333216
2020-06-18,0.7018830381310828
2020-06-19,0.26409497465066068
2020-06-20,0.91145126983975936
2020-06-21,0.83785540734398208
2020-06-22,0.70416188123685576
2020-06-23,0.400113090048392
2020-06-24,0.53667436296305592
2020-06-25,0.1177659724187854
2020-06-26,0.08063487031749416
2020-06-27,0.9143733884746568
2020-06-28,0.64808452689926296
2020-06-29,0.5754923854696572
2020-06-30,0.038179173030632232
2020-07-01,0.9418404856880416
2020-07-02,0.65049238501665104
2020-07-03,0.14528880549793976
2020-07-04,0.81712546277996016
2020-07-05,0.28267832846631036
2020-07-06,0.41548736433594
2020-07-07,0.86566894521740304
2020-07-08,0.60064948149348176
2020-07-09,0.99569890257619392
2020-07-10,0.14096216490532632
2020-07-11,0.58871441497657288
2020-07-12,0.87196151956285824
2020-07-13,0.60440720561661056
2020-07-14,0.16543692601250704
2020-07-15,0.71730572799918328
2020-07-16,0.86911826684214752
2020-07-17,0.44529300276420744
2020-07-18,0.42590055873062304
2020-07-19,0.28111441480754708
2020-07-20,0.67275191916310064
2020-07-21,0.33810559824511356
2020-07-22,0.92835056598618064
2020-07-23,0.03285370064064974
2020-07-24,0.87635723991635168
2020-07-25,0.053699590480652312
2020-07-26,0.64964951175663168
2020-07-27,0.7195172565152652
2020-07-28,0.32711534927164476
2020-07-29,0.8556036273826824
2020-07-30,0.31488697007805012
2020-07-31,0.73643706929897232
2020-08-01,0.09055547027297472
2020-08-02,0.97681579893789248
2020-08-03,0.75562752252471312
2020-08-04,0.48427191401098104
2020-08-05,0.23903574700904208
2020-08-06,0.7118951496708976
2020-08-07,0.7869562280948512
2020-08-08,0.52888601874886088
2020-08-09,0.99954018976694112
2020-08-10,0.25754115052681416
2020-08-11,0.6888362036672928
2020-08-12,0.58799053086727128
2020-08-13,0.1090865930334457
2020-08-14,0.53148025845750136
2020-08-15,0.747853524573108
2020-08-16,0.21529958264933756
2020-08-17,0.95488185007439792
2020-08-18,0.79398303284106176
2020-08-19,0.092665666928750672
2020-08-20,0.482794724707686
2020-08-21,0.1228624985228619
2020-08-22,0.64021525159077552
2020-08-23,0.77608863259557264
2020-08-24,0.38333590150939
2020-08-25,0.32824136956590788
2020-08-26,0.26880508845850004
2020-08-27,0.083889411231559792
2020-08-28,0.22957167962791636
2020-08-29,0.08735148874536968
2020-08-30,0.1546137724528891
2020-08-31,0.0016902258883813026
2020-09-01,0.52547196829502
2020-09-02,0.98621996322169104
2020-09-03,0.65401112840908416
2020-09-04,0.32330483766824568
2020-09-05,0.60718948654954288
2020-09-06,0.847849816933816
2020-09-07,0.93042011355055824
2020-09-08,0.37833834622445624
2020-09-09,0.16432579695215388
2020-09-10,0.98610549468042656
2020-09-11,0.87152234718267696
2020-09-12,0.38506868441983696
2020-09-13,0.18641444893574976
2020-09-14,0.44087082328176664
2020-09-15,0.0216830810694999
2020-09-16,0.7419561817223624
2020-09-17,0.39059439828526976
2020-09-18,0.78652633972440128
2020-09-19,0.64146217846447672
2020-09-20,0.75639046530755904
2020-09-21,0.33001977988751552
2020-09-22,0.227884913510207
2020-09-23,0.31152495561189288
2020-09-24,0.7485364286729024
2020-09-25,0.2376242447193664
2020-09-26,0.35924015439815916
2020-09-27,0.35853045439848464
2020-09-28,0.48129560140255848
2020-09-29,0.64467255594377184
2020-09-30,0.53371105611658232
2020-10-01,0.026329294865026
2020-10-02,0.15763916252551092
2020-10-03,0.42774514933555016
2020-10-04,0.36276914702291528
2020-10-05,0.47011396921504288
2020-10-06,0.4239962980972356
2020-10-07,0.84385428214020704
2020-10-08,0.99965047634072432
2020-10-09,0.75172642329462576
2020-10-10,0.86539052599483024
2020-10-11,0.96224387369723248
2020-10-12,0.48900564458989784
2020-10-13,0.77752619846339184
2020-10-14,0.94482294905232784
2020-10-15,0.92758938162992432
2020-10-16,0.5941184257501644
2020-10-17,0.50496487948896208
2020-10-18,0.7173668974100216
2020-10-19,0.28202846694465488
2020-10-20,0.8850854791941048
2020-10-21,0.04658775829650796
2020-10-22,0.58744473243742016
2020-10-23,0.23091945441791408
2020-10-24,0.19287562532390236
2020-10-25,0.16758166511260208
2020-10-26,0.51012908095904064
2020-10-27,0.89844313012279952
2020-10-28,0.51666220499647512
2020-10-29,0.73909496552346592
2020-10-30,0.026376422282631708
2020-10-31,0.39447989900591416
2020-11-01,0.32507242996027496
2020-11-02,0.19893984957300216
2020-11-03,0.20730057554487268
2020-11-04,0.96855473582596192
2020-11-05,0.4196305518528616
2020-11-06,0.35126236338759908
2020-11-07,0.88504374939134656
2020-11-08,0.33746928365377492
2020-11-09,0.4208085215100956
2020-11-10,0.73995625802880944
2020-11-11,0.055306935284439088
2020-11-12,0.9330938655179592
2020-11-13,0.38529733891526496
2020-11-14,0.86492614115276752
2020-11-15,0.57604633995228016
2020-11-16,0.16874689151112766
2020-11-17,0.13638387729242618
2020-11-18,0.10635528074570732
2020-11-19,0.79305876489902176
2020-11-20,0.43079775092931928
2020-11-21,0.82688154033309888
2020-11-22,0.76183655864769936
2020-11-23,0.67884724369241424
2020-11-24,0.26906619787081444
2020-11-25,0.94943148134662112
2020-11-26,0.7524940053120752
2020-11-27,0.37681931306929136
2020-11-28,0.55021485363468824
2020-11-29,0.63006706392778856
2020-11-30,0.69428697771470808
2020-12-01,0.52456962121788008
2020-12-02,0.56124820468538328
2020-12-03,0.70813405446909128
2020-12-04,0.45731486061133152
2020-12-05,0.97174742709129424
2020-12-06,0.33261549612191412
2020-12-07,0.18979115213116504
2020-12-08,0.6748370878593164
2020-12-09,0.037333489425175112
2020-12-10,0.1546139814885803
2020-12-11,0.94209756980073168
2020-12-12,0.27603200929893856
2020-12-13,0.63526919069577616
2020-12-14,0.76657617402993968
2020-12-15,0.53249396977345872
2020-12-16,0.13259548540670218
2020-12-17,0.14944602242578276
2020-12-18,0.44261651153866688
2020-12-19,0.33447749055362296
2020-12-20,0.045561670207016072
2020-12-21,0.18164658454986292
2020-12-22,0.40438614229643808
2020-12-23,0.77869031845125008
2020-12-24,0.52459508965413512
2020-12-25,0.48839567995174968
2020-12-26,0.090910166193560512
2020-12-27,0.040055786045630536
2020-12-28,0.68509054367226344
2020-12-29,0.64783950492523416
2020-12-30,0.044577789039041528
2020-12-31,0.91571704885651088
2021-01-01,0.38984743728682304
2021-01-02,0.90360855200442304
2021-01-03,0.3656598961808948
2021-01-04,0.88781745776057088
2021-01-05,0.01796346834837781
2021-01-06,0.70449620744673048
2021-01-07,0.088994119078291248
2021-01-08,0.98591364795196672
2021-01-09,0.3132908260007954
2021-01-10,0.3499075503083484
2021-01-11,0.2730993223541094
2021-01-12,0.53168942658447296
2021-01-13,0.28845580143707084
2021-01-14,0.12977973763559802
2021-01-15,0.356060148196097
2021-01-16,0.010747483273678026
2021-01-17,0.46237877916614264
2021-01-18,0.30117889248526188
2021-01-19,0.49062478310029168
2021-01-20,0.65203653450879864
2021-01-21,0.17354050788588338
2021-01-22,0.67327988857131096
2021-01-23,0.13500081318065172
2021-01-24,0.48842213211166488
2021-01-25,0.06947365286188956
2021-01-26,0.52627571812271824
2021-01-27,0.23972062996256204
2021-01-28,0.75550396544295008
2021-01-29,0.15877942555589964
2021-01-30,0.71950233592330352
2021-01-31,0.64752233554641528
2021-02-01,0.02098140703451934
2021-02-02,0.82734744539149904
2021-02-03,0.8140189436616792
2021-02-04,0.013502430069707972
2021-02-05,0.59237920185491656
2021-02-06,0.38017882662212488
2021-02-07,0.4825422028986932
2021-02-08,0.31878882888679348
2021-02-09,0.34409221993720652
2021-02-10,0.86565031788124976
2021-02-11,0.58492274362127072
2021-02-12,0.69764172897089072
2021-02-13,0.013190255383723982
2021-02-14,0.50132981960642576
2021-02-15,0.93722583073420368
2021-02-16,0.93387775558648672
2021-02-17,0.54372599214770536
2021-02-18,0.15296216801150764
2021-02-19,0.090884790385793888
2021-02-20,0.28312002427329784
2021-02-21,0.70647508063559928
2021-02-22,0.99967559168540928
2021-02-23,0.06269747866973052
2021-02-24,0.74250521650236624
2021-02-25,0.62489913820216872
2021-02-26,0.12351657705370566
2021-02-27,0.654292472055618
2021-02-28,0.94423634407951296
2021-03-01,0.18329969014200588
2021-03-02,0.20784407280556948
2021-03-03,0.77999923797727616
2021-03-04,0.1098820989915561
2021-03-05,0.92955556199728128
2021-03-06,0.18683675440838044
2021-03-07,0.31378828236020516
2021-03-08,0.9907899971646304
2021-03-09,0.19639407281164776
2021-03-10,0.08412807690609592
2021-03-11,0.53474568279859816
2021-03-12,0.56405419454620256
2021-03-13,0.15072813413253616
2021-03-14,0.46656432108447056
2021-03-15,0.14443588039300682
2021-03-16,0.088732697170483824
2021-03-17,0.016114528349227664
2021-03-18,0.187033351582532
2021-03-19,0.36700557404986568
2021-03-20,0.063037819728077208
2021-03-21,0.71590651278864392
2021-03-22,0.28305352987642784
2021-03-23,0.61054701070565632
2021-03-24,0.23909901115691712
2021-03-25,0.47209725620762136
2021-03-26,0.51228453871662528
2021-03-27,0.838299657075372
2021-03-28,0.86419416197075664
2021-03-29,0.4310537319355272
2021-03-30,0.18852922208410084
2021-03-31,0.41822087254232824
2021-04-01,0.89961128187748592
2021-04-02,0.021072711484095176
2021-04-03,0.64980453127970472
2021-04-04,0.03742490771895768
2021-04-05,0.57822014757338544
2021-04-06,0.47231633542976104
2021-04-07,0.5323074560029224
2021-04-08,0.88481647065124144
2021-04-09,0.47511358438063312
2021-04-10,0.63597296426150016
2021-04-11,0.85011916182649408
2021-04-12,0.80146769362679904
2021-04-13,0.23613657690427316
2021-04-14,0.079891855117559584
2021-04-15,0.74233988682407072
2021-04-16,0.547854789237624
2021-04-17,0.38513882168826872
2021-04-18,0.28900412870076452
2021-04-19,0.48315116305491056
2021-04-20,0.66913194310179056
2021-04-21,0.84986688636661296
2021-04-22,0.76711151386420864
2021-04-23,0.39264110634955696
2021-04-24,0.6821341392179472
2021-04-25,0.38542929903294888
2021-04-26,0.26766935672175628
2021-04-27,0.11027457191254664
2021-04-28,0.18037794455937296
2021-04-29,0.16170315554035542
2021-04-30,0.60258802403856752
2021-05-01,0.18359416475476808
2021-05-02,0.4787650969195336
2021-05-03,0.28157654784364004
2021-05-04,0.12378299701248662
2021-05-05,0.34847358097103332
2021-05-06,0.2823405968132864
2021-05-07,0.77919258372519792
