"x","y"
-0.742041140416191,-0.654723032390358
-1.39162611785219,-0.62819564278108
-2.63940457228031,-1.54533108193979
-2.43204558604299,-1.35240324232732
-3.39980561078957,-1.88026051029123
-3.82804539911201,-2.37494723754784
-2.95703667277167,-3.83216826381924
-5.49649738190101,-3.72394584164491
-5.48458644581365,-3.5245070166551
-5.39409564123827,-2.16620877286497
-5.02969442815719,-1.19589852432001
-3.94469147624032,-0.157666588751503
-4.26444963045328,2.59602917978376
-4.1247801306186,0.47410146768252
-3.87711285281233,0.738715070166228
-3.33401430929899,2.31377964605174
-3.11626038711972,2.6681371264421
-2.03511659710599,3.38099753828302
-1.28024982439959,4.21669738074155
0.061179063031427,4.88952085967385
-1.34043860461059,6.62518223311685
-2.81964917779305,8.32298291637725
-3.08263213268477,8.07727750424405
-3.40419534559631,6.15150045269681
-4.30495867851104,7.2541118434474
-2.67615224916662,7.78183468504164
-1.28505371952149,8.36386620429323
-2.8994156982248,8.9022144368796
-2.00885581636595,7.6512012034507
-2.47409393870885,6.47131235259355
-3.18235245704976,6.06238094109094
-1.67214716364708,5.73422921211371
-1.86010227757994,5.62873680473336
-3.02061374218867,6.66610419548173
-3.30253117392223,9.20012286403706
-2.50932243009421,10.2439512008877
-0.899635125641728,10.5448109691548
-1.06493941907141,11.3558766968946
-0.817271954792606,11.2382760419053
-0.768284361732565,10.5831339907851
0.573356636840458,8.7820638222056
-1.1767126551129,8.68716287965881
-0.201010819788701,9.60075981272613
0.760213691443422,11.2731891387852
1.21763834305116,10.1953878027697
3.07120707612201,8.78608183612346
3.54413493682447,8.74650607570465
3.90461351664064,8.51609158789725
4.18236197134484,8.81216945070327
4.52783873706929,7.88912622950823
3.91270519004924,7.48975748201436
2.62655397783301,7.66395530486558
1.91253800797696,10.173083051555
1.53370890735457,9.75317038542236
1.80322186629866,10.5275286288981
2.73456192646254,9.77939386574146
3.06143566307132,9.58117065108824
3.22652857954908,7.98980627939116
3.95001311720394,7.7855671573152
5.1321664641144,6.72407104879834
5.13675108269829,7.71020667362394
4.08295341993962,7.60592765006542
4.85689208797991,8.22756836341959
4.98839326584511,7.90221716501196
3.89757002261059,10.2444397278037
4.30508880067381,10.1368245235022
4.017031996026,10.1477359196571
5.38520507981637,10.493527646112
4.75904811087872,10.611604639517
2.17942099942624,10.9785965574194
1.19175900985144,11.5793305864661
0.0813614416147233,11.6801080299808
1.67477765073839,14.2559699002793
4.01753388993698,13.161674406204
2.47976986210529,13.0261708381443
2.00981197621357,11.9127177680539
2.21640099452021,12.0931204816955
3.31904860946432,12.4491616450555
4.28401383917577,13.1138703456156
6.05027999177428,14.1480595683754
6.44043007499392,14.6715758403115
7.24491297169245,16.3323141466
9.19702195909407,16.3706849549173
7.43403918494036,17.7621038475079
6.64038717320855,17.8700716641909
7.69927776401261,17.5255110856199
7.63382557342921,17.1607587932654
6.42169001664419,19.0334280873498
6.02932406329769,18.9877923172678
5.71750406053518,19.2579886814287
7.40039540165223,17.5068095385044
5.80879777128873,17.1603101553024
5.59082720834011,17.1632050151966
5.35166254261856,15.8189615356375
4.47047750592383,16.0866209785235
4.76876367235151,15.9012776701155
4.93011717043599,15.0605048392204
5.61137647671782,15.0803081772152
4.44706801411994,14.5741206575376
5.12143805119174,15.2892365900985
