"x","y"
0.335756449250665,1.78827096799356
1.80863720618692,2.44854592848304
0.602035399055816,2.66664613205201
-0.0161397368663167,3.68936589912424
-0.216738735822377,3.2582349028172
0.712717024047788,4.62654876037017
1.81635438173813,4.44164156503031
2.70007516294388,5.64922434304661
2.06927408583701,5.79059855549294
1.62290788078178,5.4345053538349
1.45514270748329,6.90785087226088
0.487524004415114,7.51140747408916
-0.723672250469102,7.86024323957845
-1.94556369880306,8.15650574134457
-1.86500160935885,8.65619731602861
-1.5271640105112,8.32811999308175
-0.750105363526374,8.48674734197908
0.653204270161622,9.8938232753561
0.0636098243385607,9.02367617119366
-0.764006801829274,9.57502142149176
-0.805909956107756,9.83025956515913
-0.572281216197031,8.05345011451029
-2.87176841309323,6.63881040088811
-3.58092903052798,7.08295365530541
-3.95958832803246,7.21961561015291
-3.87258700990641,5.99411450863861
-3.78597116227119,4.26797823273117
-2.38269109881025,4.21122111704634
-1.71512443354346,4.49942932285344
-0.976536863210075,3.3343497178373
-1.67565942668,2.52101888105037
-1.98133799982625,2.99186452302105
-1.97789315197346,1.99052773471658
-0.756416342724328,1.88392648983804
-2.25766583452771,0.88709487481207
-4.26312691769103,0.762491313835689
-4.57839348464277,1.31500361823235
-5.57377808623276,1.65197752045239
-5.94694268418068,2.28801356474678
-6.33852837754293,3.78401278279989
-5.24068592507776,3.2115613753463
-4.32456567212292,2.78053532254604
-3.98049472024572,3.65111532096171
-2.58410632634552,1.86993244831585
-4.03986614351781,2.91099323796628
-4.36370054470882,2.16402553480044
-4.00153945777554,0.0196578711518219
-3.08008001021544,1.49491827099295
-2.62869699171184,0.127734765192491
-2.69657973899594,2.65730970290801
-2.85892622497051,4.31806231705804
-1.30175065058644,4.15473595399291
-1.24870696036281,4.87309517070363
-4.0211368393212,3.67019151169757
-4.81873832369853,2.1054772092904
-5.15058072531389,0.756095455500039
-5.63251038430377,1.04866183645115
-5.44957142437988,-0.360133912984216
-4.90546041641675,-1.11967634422792
-5.48503245406036,-1.08378687834943
-4.65974109612258,0.910206657980826
-5.24769306089263,0.852969300262579
-3.14356660783547,0.0396205407552
-2.68923873588551,0.57617095709737
-1.59601809442303,3.2562698720343
-1.68865417698037,3.72459638908448
-1.16719850792629,3.19588420597249
-1.76138535887072,2.43696407073746
-1.9401515172959,3.12484929110505
-1.15643849134503,3.07491795224837
-1.35955187678136,0.380434259216853
-0.686719158095484,1.06830914300262
-1.54663441877004,0.869937982234202
-1.35336802824046,1.2349498771586
-0.0121102849875077,0.892765116076134
-0.4435456426005,1.77130032477723
0.0402557602874217,0.271435686744666
1.8601850734129,-0.136540751993721
3.6677166007162,-2.1562544327384
4.98560410097084,-2.70472170993666
4.68640838471312,-3.14115951010583
4.06037663335251,-3.05412059381313
3.54544761989267,-3.21659664788873
3.63290235303742,-2.152537561433
3.18227009895951,-1.26192367784189
4.63791443319568,-1.48436055183998
3.54144481451766,-3.4393206880258
3.39489821488463,-3.79490459770443
3.69197329430545,-4.04984938631146
4.24445042878896,-3.2092575638035
2.79564401216744,-2.11254417833966
2.9084988242191,-1.41861195822013
3.84373337172926,0.197290488191731
4.46154653026212,0.0241604974416988
4.51711542644094,-0.229586976147534
3.40485662745709,0.927370685961975
2.36777924104734,2.1402943230082
2.1780517720301,2.48573687299263
3.04649562181382,2.24431205212298
3.04977092605336,0.327272774362092
